categoria,archivo_local,url_origen,numero,fecha_descarga,fecha_documento,tamano_bytes,num_paginas,titulo_extraido,relevancia_mulc,keywords_encontradas,tiene_version_tachado_negrita
comunicacion_A,data/raw/02_comunicaciones_A/A7204_comunicacion_a_7204_15_01_2021.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7204.pdf,A7204,2026-05-10T19:49:01+00:00,2021-01-15,102423,3,COMUNICACIÓN  “A”  7204 15/01/2021,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7205_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7205.pdf,A7205,2026-05-10T19:49:01+00:00,2021-01-20,115363,3,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7206_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7206.pdf,A7206,2026-05-10T19:49:02+00:00,2021-01-21,118401,3,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7207_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7207.pdf,A7207,2026-05-10T19:49:02+00:00,2021-01-21,105811,3,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7208_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7208.pdf,A7208,2026-05-10T19:49:05+00:00,2021-01-22,81441,2,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7210_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7210.pdf,A7210,2026-05-10T19:49:05+00:00,2021-01-28,60401,1,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7209_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7209.pdf,A7209,2026-05-10T19:49:06+00:00,2021-01-25,137203,4,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7211_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7211.pdf,A7211,2026-05-10T19:49:06+00:00,2021-01-28,291376,4,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7212_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7212.pdf,A7212,2026-05-10T19:49:07+00:00,2021-02-01,61117,1,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7213_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7213.pdf,A7213,2026-05-10T19:49:07+00:00,2021-02-01,328112,13,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7215_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7215.pdf,A7215,2026-05-10T19:49:08+00:00,2021-02-04,61759,1,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7216_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7216.pdf,A7216,2026-05-10T19:49:08+00:00,2021-02-04,61196,1,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7219_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7219.pdf,A7219,2026-05-10T19:49:09+00:00,2021-02-05,127952,4,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7220_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7220.pdf,A7220,2026-05-10T19:49:09+00:00,2021-02-05,80530,2,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7222_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7222.pdf,A7222,2026-05-10T19:49:10+00:00,2021-02-09,60819,1,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7223_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7223.pdf,A7223,2026-05-10T19:49:10+00:00,2021-02-09,79704,2,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7225_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7225.pdf,A7225,2026-05-10T19:49:11+00:00,2021-02-11,164982,6,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7226_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7226.pdf,A7226,2026-05-10T19:49:11+00:00,2021-02-17,109172,3,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7227_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7227.pdf,A7227,2026-05-10T19:49:12+00:00,2021-02-25,103216,3,"""2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN""",true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7228_ano_de_homenaje_al_premio_nobe.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7228.pdf,A7228,2026-05-10T19:49:12+00:00,2021-02-25,180268,6,“AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7231_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7231.pdf,A7231,2026-05-10T19:49:13+00:00,2021-03-04,341455,7,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7232_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7232.pdf,A7232,2026-05-10T19:49:13+00:00,2021-03-04,410426,7,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7233_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7233.pdf,A7233,2026-05-10T19:49:14+00:00,2021-03-05,130984,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7234_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7234.pdf,A7234,2026-05-10T19:49:14+00:00,2021-03-11,197707,5,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7235_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7235.pdf,A7235,2026-05-10T19:49:15+00:00,2021-03-11,232858,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7236_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7236.pdf,A7236,2026-05-10T19:49:15+00:00,2021-03-12,167937,2,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7238_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7238.pdf,A7238,2026-05-10T19:49:16+00:00,2021-03-12,339703,8,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7240_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7240.pdf,A7240,2026-05-10T19:49:16+00:00,2021-03-18,374609,14,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7241_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7241.pdf,A7241,2026-05-10T19:49:17+00:00,2021-03-19,126943,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7243_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7243.pdf,A7243,2026-05-10T19:49:17+00:00,2021-03-23,240839,4,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7244_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7244.pdf,A7244,2026-05-10T19:49:18+00:00,2021-03-25,235093,9,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7245_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7245.pdf,A7245,2026-05-10T19:49:18+00:00,2021-03-25,183805,4,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7246_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7246.pdf,A7246,2026-05-10T19:49:19+00:00,2021-03-25,408991,5,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7247_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7247.pdf,A7247,2026-05-10T19:49:19+00:00,2021-03-25,251559,8,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7248_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7248.pdf,A7248,2026-05-10T19:49:20+00:00,2021-03-31,128290,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7250_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7250.pdf,A7250,2026-05-10T19:49:20+00:00,2021-03-31,130518,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7251_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7251.pdf,A7251,2026-05-10T19:49:21+00:00,2021-03-31,131390,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7252_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7252.pdf,A7252,2026-05-10T19:49:21+00:00,2021-03-31,128673,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7254_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7254.pdf,A7254,2026-05-10T19:49:22+00:00,2021-03-31,259009,4,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7255_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7255.pdf,A7255,2026-05-10T19:49:22+00:00,2021-04-06,254398,2,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7256_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7256.pdf,A7256,2026-05-10T19:49:23+00:00,2021-04-06,295975,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7257_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7257.pdf,A7257,2026-05-10T19:49:23+00:00,2021-04-06,199684,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7258_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7258.pdf,A7258,2026-05-10T19:49:24+00:00,2021-04-06,293994,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7260_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7260.pdf,A7260,2026-05-10T19:49:24+00:00,2021-04-08,128478,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7261_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7261.pdf,A7261,2026-05-10T19:49:25+00:00,2021-04-13,291514,5,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7262_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7262.pdf,A7262,2026-05-10T19:49:25+00:00,2021-04-15,175729,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7264_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7264.pdf,A7264,2026-05-10T19:49:26+00:00,2021-04-15,282318,4,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7265_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7265.pdf,A7265,2026-05-10T19:49:26+00:00,2021-04-15,213829,6,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7266_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7266.pdf,A7266,2026-05-10T19:49:27+00:00,2021-04-16,358132,14,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7267_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7267.pdf,A7267,2026-05-10T19:49:27+00:00,2021-04-22,129379,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7268_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7268.pdf,A7268,2026-05-10T19:49:28+00:00,2021-04-22,130786,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7271_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7271.pdf,A7271,2026-05-10T19:49:28+00:00,2021-04-27,321685,7,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7274_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7274.pdf,A7274,2026-05-10T19:49:29+00:00,2021-04-29,154525,2,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7275_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7275.pdf,A7275,2026-05-10T19:49:30+00:00,2021-04-29,310590,9,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7276_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7276.pdf,A7276,2026-05-10T19:49:30+00:00,2021-04-29,129500,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7278_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7278.pdf,A7278,2026-05-10T19:49:31+00:00,2021-05-06,176968,4,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7280_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7280.pdf,A7280,2026-05-10T19:49:31+00:00,2021-05-12,265743,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7281_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7281.pdf,A7281,2026-05-10T19:49:32+00:00,2021-05-12,358510,5,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7282_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7282.pdf,A7282,2026-05-10T19:49:32+00:00,2021-05-13,265948,7,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7283_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7283.pdf,A7283,2026-05-10T19:49:32+00:00,2021-05-13,152779,2,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7284_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7284.pdf,A7284,2026-05-10T19:49:33+00:00,2021-05-13,131972,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7286_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7286.pdf,A7286,2026-05-10T19:49:33+00:00,2021-05-20,260822,5,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7287_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7287.pdf,A7287,2026-05-10T19:49:34+00:00,2021-05-21,338858,10,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7288_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7288.pdf,A7288,2026-05-10T19:49:34+00:00,2021-05-27,129206,1,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7289_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7289.pdf,A7289,2026-05-10T19:49:35+00:00,2021-05-27,249119,9,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7290_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7290.pdf,A7290,2026-05-10T19:49:36+00:00,2021-05-27,270360,10,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7291_comunicacion_a_7291_27_05_2021.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7291.pdf,A7291,2026-05-10T19:49:36+00:00,2021-05-27,146451,2,COMUNICACIÓN  “A”  7291 27/05/2021,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7292_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7292.pdf,A7292,2026-05-10T19:49:37+00:00,2021-05-27,310466,4,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7294_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7294.pdf,A7294,2026-05-10T19:49:37+00:00,2021-05-28,258990,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7295_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7295.pdf,A7295,2026-05-10T19:49:38+00:00,2021-05-28,261136,8,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7300_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7300.pdf,A7300,2026-05-10T19:49:39+00:00,2021-05-31,237468,11,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7299_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7299.pdf,A7299,2026-05-10T19:49:39+00:00,2021-05-31,834708,32,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7302_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7302.pdf,A7302,2026-05-10T19:49:39+00:00,2021-06-08,423401,11,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7303_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7303.pdf,A7303,2026-05-10T19:49:40+00:00,2021-06-08,412586,10,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7304_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7304.pdf,A7304,2026-05-10T19:49:40+00:00,2021-06-09,169507,3,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7305_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7305.pdf,A7305,2026-05-10T19:49:41+00:00,2021-06-11,148707,2,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
comunicacion_A,data/raw/02_comunicaciones_A/A7306_2021_ano_de_homenaje_al_premio.pdf,https://www.bcra.gob.ar/archivos/Pdfs/comytexord/A7306.pdf,A7306,2026-05-10T19:49:41+00:00,2021-06-15,149528,2,“2021 - AÑO DE HOMENAJE AL PREMIO NOBEL DE MEDICINA DR. CÉSAR MILSTEIN”,true,,
